dataset,sequence,camera,frame_id,image_path,timestamp_seconds,x,y,z
KITTI_odometry,05,image_0,001541,sequences/05/image_0/001541.png,160.5765,0.06863829,-5.160977,173.9441
KITTI_odometry,05,image_0,001542,sequences/05/image_0/001542.png,160.6808,-0.1280297,-5.158165,173.9624
KITTI_odometry,05,image_0,001543,sequences/05/image_0/001543.png,160.7851,-0.3247859,-5.154852,173.9782
KITTI_odometry,05,image_0,001544,sequences/05/image_0/001544.png,160.8892,-0.522732,-5.147631,173.9917
KITTI_odometry,05,image_0,001545,sequences/05/image_0/001545.png,160.9934,-0.7202299,-5.142031,174.0033
KITTI_odometry,05,image_0,001546,sequences/05/image_0/001546.png,161.0977,-0.9175144,-5.136067,174.0126
KITTI_odometry,05,image_0,001547,sequences/05/image_0/001547.png,161.2018,-1.118271,-5.131393,174.0188
KITTI_odometry,05,image_0,001548,sequences/05/image_0/001548.png,161.306,-1.330594,-5.124737,174.0238
KITTI_odometry,05,image_0,001549,sequences/05/image_0/001549.png,161.4105,-1.559395,-5.120339,174.0325
KITTI_odometry,05,image_0,001550,sequences/05/image_0/001550.png,161.5144,-1.809787,-5.114207,174.0434
KITTI_odometry,05,image_0,001551,sequences/05/image_0/001551.png,161.6187,-2.080426,-5.109835,174.0552
KITTI_odometry,05,image_0,001552,sequences/05/image_0/001552.png,161.7228,-2.369588,-5.104338,174.0678
KITTI_odometry,05,image_0,001553,sequences/05/image_0/001553.png,161.8271,-2.67389,-5.0985,174.082
KITTI_odometry,05,image_0,001554,sequences/05/image_0/001554.png,161.9312,-2.997577,-5.089512,174.0946
KITTI_odometry,05,image_0,001555,sequences/05/image_0/001555.png,162.0354,-3.339694,-5.081152,174.1046
KITTI_odometry,05,image_0,001556,sequences/05/image_0/001556.png,162.1397,-3.708094,-5.070678,174.1128
KITTI_odometry,05,image_0,001557,sequences/05/image_0/001557.png,162.244,-4.098643,-5.061584,174.1207
KITTI_odometry,05,image_0,001558,sequences/05/image_0/001558.png,162.3482,-4.512924,-5.054777,174.1316
KITTI_odometry,05,image_0,001559,sequences/05/image_0/001559.png,162.4524,-4.953445,-5.04817,174.1479
KITTI_odometry,05,image_0,001560,sequences/05/image_0/001560.png,162.5566,-5.41652,-5.03862,174.168
KITTI_odometry,05,image_0,001561,sequences/05/image_0/001561.png,162.6608,-5.904319,-5.026226,174.1874
KITTI_odometry,05,image_0,001562,sequences/05/image_0/001562.png,162.7651,-6.410143,-5.010688,174.2043
KITTI_odometry,05,image_0,001563,sequences/05/image_0/001563.png,162.8693,-6.936037,-4.995569,174.2283
KITTI_odometry,05,image_0,001564,sequences/05/image_0/001564.png,162.9735,-7.478197,-4.98021,174.2632
KITTI_odometry,05,image_0,001565,sequences/05/image_0/001565.png,163.0779,-8.034194,-4.963354,174.3031
KITTI_odometry,05,image_0,001566,sequences/05/image_0/001566.png,163.1821,-8.609358,-4.943192,174.3404
KITTI_odometry,05,image_0,001567,sequences/05/image_0/001567.png,163.2863,-9.205893,-4.919748,174.3635
KITTI_odometry,05,image_0,001568,sequences/05/image_0/001568.png,163.3906,-9.824702,-4.895504,174.3826
KITTI_odometry,05,image_0,001569,sequences/05/image_0/001569.png,163.4947,-10.46398,-4.868631,174.413
KITTI_odometry,05,image_0,001570,sequences/05/image_0/001570.png,163.5989,-11.1247,-4.841195,174.4515
KITTI_odometry,05,image_0,001571,sequences/05/image_0/001571.png,163.703,-11.80349,-4.81369,174.4789
KITTI_odometry,05,image_0,001572,sequences/05/image_0/001572.png,163.8073,-12.49423,-4.794972,174.495
KITTI_odometry,05,image_0,001573,sequences/05/image_0/001573.png,163.9114,-13.20023,-4.777646,174.5107
KITTI_odometry,05,image_0,001574,sequences/05/image_0/001574.png,164.0156,-13.91906,-4.756739,174.5275
KITTI_odometry,05,image_0,001575,sequences/05/image_0/001575.png,164.1199,-14.66259,-4.737636,174.5442
KITTI_odometry,05,image_0,001576,sequences/05/image_0/001576.png,164.2241,-15.43104,-4.723469,174.5678
KITTI_odometry,05,image_0,001577,sequences/05/image_0/001577.png,164.3284,-16.2223,-4.710841,174.5912
KITTI_odometry,05,image_0,001578,sequences/05/image_0/001578.png,164.4326,-17.02851,-4.696235,174.6127
KITTI_odometry,05,image_0,001579,sequences/05/image_0/001579.png,164.5369,-17.84141,-4.678436,174.6282
KITTI_odometry,05,image_0,001580,sequences/05/image_0/001580.png,164.6416,-18.67406,-4.659978,174.6415
KITTI_odometry,05,image_0,001581,sequences/05/image_0/001581.png,164.7454,-19.51549,-4.643082,174.6569
KITTI_odometry,05,image_0,001582,sequences/05/image_0/001582.png,164.8497,-20.38192,-4.629105,174.6705
KITTI_odometry,05,image_0,001583,sequences/05/image_0/001583.png,164.9539,-21.26296,-4.615818,174.6811
KITTI_odometry,05,image_0,001584,sequences/05/image_0/001584.png,165.058,-22.15315,-4.599401,174.6945
KITTI_odometry,05,image_0,001585,sequences/05/image_0/001585.png,165.1623,-23.05412,-4.580094,174.7108
KITTI_odometry,05,image_0,001586,sequences/05/image_0/001586.png,165.2665,-23.96755,-4.560584,174.7231
KITTI_odometry,05,image_0,001587,sequences/05/image_0/001587.png,165.3708,-24.8917,-4.540819,174.7368
KITTI_odometry,05,image_0,001588,sequences/05/image_0/001588.png,165.475,-25.82517,-4.522439,174.7521
KITTI_odometry,05,image_0,001589,sequences/05/image_0/001589.png,165.5793,-26.77027,-4.501933,174.7678
KITTI_odometry,05,image_0,001590,sequences/05/image_0/001590.png,165.6836,-27.72847,-4.479683,174.7877
KITTI_odometry,05,image_0,001591,sequences/05/image_0/001591.png,165.7878,-28.69788,-4.45841,174.8119
KITTI_odometry,05,image_0,001592,sequences/05/image_0/001592.png,165.892,-29.68056,-4.437364,174.8403
KITTI_odometry,05,image_0,001593,sequences/05/image_0/001593.png,165.9963,-30.66883,-4.414338,174.8694
KITTI_odometry,05,image_0,001594,sequences/05/image_0/001594.png,166.1006,-31.6643,-4.389732,174.9013
KITTI_odometry,05,image_0,001595,sequences/05/image_0/001595.png,166.2049,-32.66632,-4.365966,174.9346
KITTI_odometry,05,image_0,001596,sequences/05/image_0/001596.png,166.3089,-33.67114,-4.34319,174.9701
KITTI_odometry,05,image_0,001597,sequences/05/image_0/001597.png,166.4132,-34.68647,-4.321067,175.0048
KITTI_odometry,05,image_0,001598,sequences/05/image_0/001598.png,166.5174,-35.70777,-4.299213,175.0396
KITTI_odometry,05,image_0,001599,sequences/05/image_0/001599.png,166.6215,-36.73469,-4.276039,175.0748
KITTI_odometry,05,image_0,001600,sequences/05/image_0/001600.png,166.7257,-37.76504,-4.256725,175.1053
KITTI_odometry,05,image_0,001601,sequences/05/image_0/001601.png,166.8299,-38.80365,-4.234575,175.1336
KITTI_odometry,05,image_0,001602,sequences/05/image_0/001602.png,166.934,-39.84361,-4.212951,175.1657
KITTI_odometry,05,image_0,001603,sequences/05/image_0/001603.png,167.0384,-40.89475,-4.191574,175.1957
KITTI_odometry,05,image_0,001604,sequences/05/image_0/001604.png,167.1425,-41.94839,-4.169419,175.2215
KITTI_odometry,05,image_0,001605,sequences/05/image_0/001605.png,167.2466,-43.00116,-4.148064,175.2525
KITTI_odometry,05,image_0,001606,sequences/05/image_0/001606.png,167.351,-44.06189,-4.119551,175.2855
KITTI_odometry,05,image_0,001607,sequences/05/image_0/001607.png,167.455,-45.1225,-4.093854,175.3188
KITTI_odometry,05,image_0,001608,sequences/05/image_0/001608.png,167.559,-46.18491,-4.070273,175.3517
KITTI_odometry,05,image_0,001609,sequences/05/image_0/001609.png,167.6632,-47.2482,-4.044487,175.385
KITTI_odometry,05,image_0,001610,sequences/05/image_0/001610.png,167.7674,-48.30951,-4.018245,175.4145
KITTI_odometry,05,image_0,001611,sequences/05/image_0/001611.png,167.8715,-49.3744,-3.993183,175.4431
KITTI_odometry,05,image_0,001612,sequences/05/image_0/001612.png,167.9756,-50.43287,-3.971419,175.4697
KITTI_odometry,05,image_0,001613,sequences/05/image_0/001613.png,168.0798,-51.4931,-3.950335,175.4987
KITTI_odometry,05,image_0,001614,sequences/05/image_0/001614.png,168.1839,-52.55744,-3.927044,175.526
KITTI_odometry,05,image_0,001615,sequences/05/image_0/001615.png,168.288,-53.62657,-3.89827,175.558
KITTI_odometry,05,image_0,001616,sequences/05/image_0/001616.png,168.3921,-54.69552,-3.863223,175.5883
KITTI_odometry,05,image_0,001617,sequences/05/image_0/001617.png,168.4964,-55.75759,-3.825657,175.616
KITTI_odometry,05,image_0,001618,sequences/05/image_0/001618.png,168.6005,-56.81305,-3.789591,175.6433
KITTI_odometry,05,image_0,001619,sequences/05/image_0/001619.png,168.7047,-57.86797,-3.758663,175.6732
KITTI_odometry,05,image_0,001620,sequences/05/image_0/001620.png,168.8089,-58.92586,-3.729483,175.7029
KITTI_odometry,05,image_0,001621,sequences/05/image_0/001621.png,168.913,-59.99213,-3.703519,175.7368
KITTI_odometry,05,image_0,001622,sequences/05/image_0/001622.png,169.0173,-61.06094,-3.679222,175.7688
KITTI_odometry,05,image_0,001623,sequences/05/image_0/001623.png,169.1217,-62.13007,-3.651678,175.8047
KITTI_odometry,05,image_0,001624,sequences/05/image_0/001624.png,169.2259,-63.19684,-3.624933,175.8393
KITTI_odometry,05,image_0,001625,sequences/05/image_0/001625.png,169.3299,-64.26316,-3.600963,175.8739
KITTI_odometry,05,image_0,001626,sequences/05/image_0/001626.png,169.434,-65.32808,-3.578166,175.9073
KITTI_odometry,05,image_0,001627,sequences/05/image_0/001627.png,169.5381,-66.39425,-3.558276,175.9388
KITTI_odometry,05,image_0,001628,sequences/05/image_0/001628.png,169.6423,-67.46594,-3.537339,175.9716
KITTI_odometry,05,image_0,001629,sequences/05/image_0/001629.png,169.7464,-68.53766,-3.512966,176.0031
KITTI_odometry,05,image_0,001630,sequences/05/image_0/001630.png,169.8507,-69.61315,-3.488117,176.0308
KITTI_odometry,05,image_0,001631,sequences/05/image_0/001631.png,169.9548,-70.68082,-3.460593,176.0582
KITTI_odometry,05,image_0,001632,sequences/05/image_0/001632.png,170.059,-71.74923,-3.434708,176.0809
KITTI_odometry,05,image_0,001633,sequences/05/image_0/001633.png,170.1632,-72.81964,-3.412173,176.1026
KITTI_odometry,05,image_0,001634,sequences/05/image_0/001634.png,170.2674,-73.89568,-3.390842,176.1241
KITTI_odometry,05,image_0,001635,sequences/05/image_0/001635.png,170.3715,-74.9765,-3.367524,176.1459
KITTI_odometry,05,image_0,001636,sequences/05/image_0/001636.png,170.4758,-76.05764,-3.344669,176.1714
KITTI_odometry,05,image_0,001637,sequences/05/image_0/001637.png,170.58,-77.13401,-3.318655,176.1965
KITTI_odometry,05,image_0,001638,sequences/05/image_0/001638.png,170.6841,-78.20879,-3.293468,176.218
KITTI_odometry,05,image_0,001639,sequences/05/image_0/001639.png,170.7883,-79.28739,-3.27149,176.2341
KITTI_odometry,05,image_0,001640,sequences/05/image_0/001640.png,170.8924,-80.36695,-3.250868,176.2443
KITTI_odometry,05,image_0,001641,sequences/05/image_0/001641.png,170.9965,-81.44707,-3.23062,176.2579
KITTI_odometry,05,image_0,001642,sequences/05/image_0/001642.png,171.1007,-82.52764,-3.208247,176.27
KITTI_odometry,05,image_0,001643,sequences/05/image_0/001643.png,171.2049,-83.60948,-3.18689,176.2796
KITTI_odometry,05,image_0,001644,sequences/05/image_0/001644.png,171.3089,-84.69218,-3.168462,176.2906
KITTI_odometry,05,image_0,001645,sequences/05/image_0/001645.png,171.4132,-85.77305,-3.153257,176.2928
KITTI_odometry,05,image_0,001646,sequences/05/image_0/001646.png,171.5173,-86.85268,-3.138841,176.2926
KITTI_odometry,05,image_0,001647,sequences/05/image_0/001647.png,171.6214,-87.93679,-3.126815,176.2887
KITTI_odometry,05,image_0,001648,sequences/05/image_0/001648.png,171.7255,-89.02466,-3.116234,176.2831
KITTI_odometry,05,image_0,001649,sequences/05/image_0/001649.png,171.8298,-90.1181,-3.102292,176.2705
KITTI_odometry,05,image_0,001650,sequences/05/image_0/001650.png,171.9339,-91.21129,-3.083165,176.2584
KITTI_odometry,05,image_0,001651,sequences/05/image_0/001651.png,172.038,-92.30254,-3.064897,176.241
KITTI_odometry,05,image_0,001652,sequences/05/image_0/001652.png,172.1425,-93.39307,-3.043695,176.2245
KITTI_odometry,05,image_0,001653,sequences/05/image_0/001653.png,172.2472,-94.48444,-3.024598,176.2048
KITTI_odometry,05,image_0,001654,sequences/05/image_0/001654.png,172.3512,-95.5735,-3.010653,176.1812
KITTI_odometry,05,image_0,001655,sequences/05/image_0/001655.png,172.4546,-96.65901,-2.997553,176.154
KITTI_odometry,05,image_0,001656,sequences/05/image_0/001656.png,172.5587,-97.757,-2.983233,176.1216
KITTI_odometry,05,image_0,001657,sequences/05/image_0/001657.png,172.6628,-98.85399,-2.968686,176.0869
KITTI_odometry,05,image_0,001658,sequences/05/image_0/001658.png,172.7669,-99.94875,-2.950607,176.0474
KITTI_odometry,05,image_0,001659,sequences/05/image_0/001659.png,172.871,-101.0452,-2.9303,176.0044
KITTI_odometry,05,image_0,001660,sequences/05/image_0/001660.png,172.9752,-102.1429,-2.911418,175.9586
KITTI_odometry,05,image_0,001661,sequences/05/image_0/001661.png,173.0793,-103.24,-2.893548,175.9128
KITTI_odometry,05,image_0,001662,sequences/05/image_0/001662.png,173.1834,-104.339,-2.874527,175.8621
KITTI_odometry,05,image_0,001663,sequences/05/image_0/001663.png,173.2875,-105.4372,-2.858445,175.8098
KITTI_odometry,05,image_0,001664,sequences/05/image_0/001664.png,173.3916,-106.5395,-2.840079,175.7519
KITTI_odometry,05,image_0,001665,sequences/05/image_0/001665.png,173.4958,-107.6403,-2.824004,175.6946
KITTI_odometry,05,image_0,001666,sequences/05/image_0/001666.png,173.5999,-108.7404,-2.806967,175.6373
KITTI_odometry,05,image_0,001667,sequences/05/image_0/001667.png,173.704,-109.8435,-2.790175,175.5812
KITTI_odometry,05,image_0,001668,sequences/05/image_0/001668.png,173.8081,-110.9486,-2.774611,175.5205
KITTI_odometry,05,image_0,001669,sequences/05/image_0/001669.png,173.9123,-112.0575,-2.755965,175.4596
KITTI_odometry,05,image_0,001670,sequences/05/image_0/001670.png,174.0164,-113.1625,-2.735063,175.393
KITTI_odometry,05,image_0,001671,sequences/05/image_0/001671.png,174.1205,-114.2677,-2.717301,175.326
KITTI_odometry,05,image_0,001672,sequences/05/image_0/001672.png,174.2247,-115.3758,-2.700498,175.2594
KITTI_odometry,05,image_0,001673,sequences/05/image_0/001673.png,174.329,-116.488,-2.685105,175.1917
KITTI_odometry,05,image_0,001674,sequences/05/image_0/001674.png,174.4331,-117.5985,-2.671202,175.1231
KITTI_odometry,05,image_0,001675,sequences/05/image_0/001675.png,174.5372,-118.7098,-2.658124,175.0547
KITTI_odometry,05,image_0,001676,sequences/05/image_0/001676.png,174.6414,-119.8273,-2.641605,174.9853
KITTI_odometry,05,image_0,001677,sequences/05/image_0/001677.png,174.7456,-120.9426,-2.62768,174.9232
KITTI_odometry,05,image_0,001678,sequences/05/image_0/001678.png,174.8497,-122.062,-2.613523,174.8566
KITTI_odometry,05,image_0,001679,sequences/05/image_0/001679.png,174.9538,-123.1757,-2.600324,174.7877
KITTI_odometry,05,image_0,001680,sequences/05/image_0/001680.png,175.058,-124.2939,-2.585573,174.7188
KITTI_odometry,05,image_0,001681,sequences/05/image_0/001681.png,175.1621,-125.4127,-2.577424,174.649
KITTI_odometry,05,image_0,001682,sequences/05/image_0/001682.png,175.2663,-126.5349,-2.568074,174.5741
KITTI_odometry,05,image_0,001683,sequences/05/image_0/001683.png,175.3704,-127.663,-2.557687,174.5059
KITTI_odometry,05,image_0,001684,sequences/05/image_0/001684.png,175.4745,-128.7911,-2.5428,174.438
KITTI_odometry,05,image_0,001685,sequences/05/image_0/001685.png,175.5786,-129.9195,-2.526566,174.3664
KITTI_odometry,05,image_0,001686,sequences/05/image_0/001686.png,175.6828,-131.0489,-2.508856,174.2953
KITTI_odometry,05,image_0,001687,sequences/05/image_0/001687.png,175.7873,-132.18,-2.492033,174.2224
KITTI_odometry,05,image_0,001688,sequences/05/image_0/001688.png,175.8911,-133.3093,-2.476347,174.1484
KITTI_odometry,05,image_0,001689,sequences/05/image_0/001689.png,175.9954,-134.4431,-2.462008,174.0725
KITTI_odometry,05,image_0,001690,sequences/05/image_0/001690.png,176.0993,-135.5747,-2.450133,173.9964
KITTI_odometry,05,image_0,001691,sequences/05/image_0/001691.png,176.2034,-136.71,-2.437846,173.9239
KITTI_odometry,05,image_0,001692,sequences/05/image_0/001692.png,176.3076,-137.8472,-2.423048,173.8482
KITTI_odometry,05,image_0,001693,sequences/05/image_0/001693.png,176.4116,-138.9823,-2.408265,173.7749
KITTI_odometry,05,image_0,001694,sequences/05/image_0/001694.png,176.5157,-140.122,-2.39052,173.7057
KITTI_odometry,05,image_0,001695,sequences/05/image_0/001695.png,176.6198,-141.262,-2.3742,173.635
KITTI_odometry,05,image_0,001696,sequences/05/image_0/001696.png,176.7239,-142.3995,-2.361339,173.566
KITTI_odometry,05,image_0,001697,sequences/05/image_0/001697.png,176.828,-143.5357,-2.348108,173.4921
KITTI_odometry,05,image_0,001698,sequences/05/image_0/001698.png,176.9322,-144.6753,-2.334856,173.4155
KITTI_odometry,05,image_0,001699,sequences/05/image_0/001699.png,177.0362,-145.8162,-2.322625,173.3376
KITTI_odometry,05,image_0,001700,sequences/05/image_0/001700.png,177.1405,-146.9598,-2.307135,173.2599
KITTI_odometry,05,image_0,001701,sequences/05/image_0/001701.png,177.2445,-148.0934,-2.289416,173.189
KITTI_odometry,05,image_0,001702,sequences/05/image_0/001702.png,177.3486,-149.2316,-2.271249,173.1167
KITTI_odometry,05,image_0,001703,sequences/05/image_0/001703.png,177.4525,-150.3676,-2.254789,173.0442
KITTI_odometry,05,image_0,001704,sequences/05/image_0/001704.png,177.5569,-151.5066,-2.238994,172.9673
KITTI_odometry,05,image_0,001705,sequences/05/image_0/001705.png,177.6609,-152.6375,-2.223484,172.888
KITTI_odometry,05,image_0,001706,sequences/05/image_0/001706.png,177.7649,-153.7672,-2.206655,172.8079
KITTI_odometry,05,image_0,001707,sequences/05/image_0/001707.png,177.869,-154.9018,-2.189866,172.7283
KITTI_odometry,05,image_0,001708,sequences/05/image_0/001708.png,177.9736,-156.0426,-2.170747,172.6488
KITTI_odometry,05,image_0,001709,sequences/05/image_0/001709.png,178.0773,-157.1702,-2.146778,172.571
KITTI_odometry,05,image_0,001710,sequences/05/image_0/001710.png,178.1814,-158.2929,-2.124401,172.4947
KITTI_odometry,05,image_0,001711,sequences/05/image_0/001711.png,178.2855,-159.4032,-2.104432,172.4115
KITTI_odometry,05,image_0,001712,sequences/05/image_0/001712.png,178.3897,-160.5142,-2.092754,172.3299
KITTI_odometry,05,image_0,001713,sequences/05/image_0/001713.png,178.4938,-161.6322,-2.08328,172.2504
KITTI_odometry,05,image_0,001714,sequences/05/image_0/001714.png,178.598,-162.7528,-2.069616,172.1736
KITTI_odometry,05,image_0,001715,sequences/05/image_0/001715.png,178.7021,-163.8691,-2.048595,172.0977
KITTI_odometry,05,image_0,001716,sequences/05/image_0/001716.png,178.8062,-164.9749,-2.021386,172.0226
KITTI_odometry,05,image_0,001717,sequences/05/image_0/001717.png,178.9104,-166.0744,-1.995178,171.9453
KITTI_odometry,05,image_0,001718,sequences/05/image_0/001718.png,179.0145,-167.158,-1.975524,171.8752
KITTI_odometry,05,image_0,001719,sequences/05/image_0/001719.png,179.1184,-168.236,-1.96172,171.8032
